date,code,nav,source,change_pct,valid
2026-05-05,0050,94.6,TWSE,0.0,1
2026-05-06,0050,95.75,TWSE,0.012156448202959892,1
2026-05-08,0050,97.0,TWSE,0.013054830287206266,1
2026-05-09,0050,97.0,TWSE,0.0,1
2026-05-10,0050,97.0,TWSE,0.0,1
2026-05-11,0050,96.9,TWSE,-0.0010309278350514879,1
2026-05-12,0050,96.85,TWSE,-0.000515995872033141,1
2026-05-13,0050,95.5,TWSE,-0.013939081053174955,1
2026-05-14,0050,96.05,TWSE,0.005759162303664892,1
2026-05-16,0050,95.4,TWSE,-0.006767308693388771,1
2026-05-17,0050,95.4,TWSE,0.0,1
2026-05-18,0050,94.9,TWSE,-0.0052410901467505235,1
2026-05-19,0050,93.1,TWSE,-0.018967334035827305,1
2026-05-20,0050,92.5,TWSE,-0.006444683136412399,1
2026-05-21,0050,95.85,TWSE,0.03621621621621615,1
2026-05-22,0050,97.3,TWSE,0.015127803860198257,1
2026-05-23,0050,97.3,TWSE,0.0,1
2026-05-24,0050,97.3,TWSE,0.0,1
2026-05-25,0050,100.8,TWSE,0.03597122302158273,1
2026-05-27,0050,102.55,TWSE,0.017361111111111112,1
2026-05-28,0050,100.5,TWSE,-0.01999024865919061,1
2026-05-29,0050,105.4,TWSE,0.048756218905472694,1
2026-05-30,0050,105.4,TWSE,0.0,1
2026-05-31,0050,105.4,TWSE,0.0,1
2026-06-01,0050,105.5,TWSE,0.0009487666034155058,1
2026-06-02,0050,105.7,TWSE,0.001895734597156425,1
2026-06-04,0050,106.1,TWSE,0.003784295175023571,1
2026-06-05,0050,104.15,TWSE,-0.018378887841658708,1
2026-06-06,0050,104.15,TWSE,0.0,1
2026-06-07,0050,104.15,TWSE,0.0,1
2026-06-08,0050,100.95,TWSE,-0.030724915986557876,1
2026-06-09,0050,103.5,TWSE,0.025260029717681994,1
2026-06-10,0050,100.25,TWSE,-0.03140096618357488,1
2026-06-11,0050,99.85,TWSE,-0.003990024937655917,1
2026-06-12,0050,101.95,TWSE,0.02103154732098156,1
2026-06-14,0050,101.95,TWSE,0.0,1
